,Grup,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31,2026-04-30
0,Gıda,-1.017033636267517,7.029174229211099,-1.2434201223414543,-2.6612751930722656,-2.47569123858552,-0.1172754280747812,3.029454063472947,3.2804924361314214,8.400293300915983,-0.7136358391148234,-2.067723692996548,7.5510061268986295,6.817738671622942,3.026187725259999,4.692095596391321
